id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
180,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,KING KULLEN PHARMACIES CORP,MANORVILLE,SUFFOLK,406036301,2,3202013,1.2108,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
181,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,ECKERD CORPORATION,PLATTSBURGH,CLINTON,59011042010,2,9232011,3.586,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
182,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"RITE AID OF NEW YORK, INC.",NORTH BELLMORE,NASSAU,59011042010,1,11182013,1.793,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
183,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,ECKERD CORPORATION,POUGHKEEPSIE,DUTCHESS,406036505,1,6202014,1.5135,HYDROCODONE BIT/ACETA 5MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
184,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,TARGET STORES A DIV.OF TARGET CORP.,SCHENECTADY,SCHENECTADY,591054001,1,2222006,0.6054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
185,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,WALDBAUM,MASSAPEQUA,NASSAU,406051205,1,8292011,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
186,MCKESSON CORPORATION,McKesson Corporation,ROCKY HILL,CT,HARTFORD,"RITE AID OF NEW YORK, INC.",HYDE PARK,DUTCHESS,406052301,5,5142009,4.4825,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
187,"ANDA, INC","Anda, Inc",WESTON,FL,BROWARD,"UNITED MEDMANAGEMENT, INC",JOHNSON CITY,BROOME,406036705,1,7032006,3.027,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
188,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,THOROFARE,NJ,GLOUCESTER,PATHMARK STORES,EAST MEADOW,NASSAU,591038701,1,3272006,0.45405,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
189,"ANDA, INC","Anda, Inc",WESTON,FL,BROWARD,CRESTWOOD HEALTH INC.,ALBANY,ALBANY,591320301,1,3022012,0.45405,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
190,ANDA PHARMACEUTICALS INC,"Anda, Inc",GROVEPORT,OH,FRANKLIN,"WEGMANS FOOD MARKETS, INC.",DEPEW,ERIE,591093201,1,2122014,0.8965,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
191,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,GEROULD'S PROFESSIONAL,HORSEHEADS,CHEMUNG,591054001,1,11292010,0.6054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
192,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,"JETKAT, INC",CANANDAIGUA,ONTARIO,52152041102,2,3022010,14.344,OXYCODONE HYDROCHLORIDE 80MG TABLETS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
193,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,THE GOLUB CORPORATION,ONEIDA,MADISON,591054001,4,2032006,2.4216,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
194,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,"THE PENN TRAFFIC COMPANY, D/B/A P&C FOOD MARKETS",NORWICH,CHENANGO,406052301,2,1152009,1.793,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
195,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,"WALGREEN EASTERN CO., INC.",ROCHESTER,MONROE,228298311,3,7212014,2.6895,OXYCODONE AND ACETA 10MG/325MG TABLE,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
196,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,WALGREEN EASTERN CO INC,TROY,RENSSELAER,59011043010,1,9012014,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
197,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,THE PENN TRAFFIC COMPANY,SHERRILL,ONEIDA,591320201,1,2102009,0.3027,HYDROCODONE BITARTRATE AND ACETA 5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
198,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,MANSFIELD,MA,BRISTOL,"WALGREEN EASTERN CO., INC.",WEBSTER,MONROE,10702005701,1,12292014,1.793,OXYCODONE HCI  20 MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
199,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,255 COLUMBUS AVE CORPORATION,NEW YORK,NEW YORK,591054005,1,5282008,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
200,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,STANLEY GETTY CORP,YONKERS,WESTCHESTER,60951079770,2,6062011,1.793,ENDOCET TABS - 10MG OXYCODONE.HCL &,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
201,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,ST GEORGE PHARMACY,STATEN ISLAND,RICHMOND,228287911,2,12262014,5.379,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
202,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,DUANE READE #427,BRONX,BRONX,591050301,2,10042007,1.2108,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
203,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",SELDEN,SUFFOLK,591093201,10,9172013,8.965,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
204,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,DUANE READE,NEW YORK,NEW YORK,228287811,7,1312014,9.41325,"OXYCODONE HCL 15MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
205,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,TRUPTISUDHIR PHARMACY CORP,BRONX,BRONX,53746020401,2,11192012,1.793,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
206,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,DUANE READE,NEW YORK,NEW YORK,63481062370,1,5212008,0.44825,PERCOCET (OXYCODONE HCL/ACETA) 5MG/3,OXYCODONE HYDROCHLORIDE,"Endo Pharmaceuticals, Inc."
207,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,DUANE READE #183,BROOKLYN,KINGS,591038705,1,7032007,2.27025,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
208,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,DUANE READE,STATEN ISLAND,RICHMOND,60951071270,2,8072013,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
209,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,OCEAN BREEZE ASSOCIATES LLC,STATEN ISLAND,RICHMOND,74197314,2,1032011,0.9081,VICODIN ES TABLETS 7.5MG HYDROCODONE,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
210,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",BETHPAGE,NASSAU,228298311,8,9182014,7.172,OXYCODONE AND ACETA 10MG/325MG TABLE,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
211,AMERISOURCEBERGEN DRUG CORP.,AmerisourceBergen Drug,BETHLEHEM,PA,NORTHAMPTON,"WALGREEN EASTERN CO., INC.",WESTBURY,NASSAU,228298150,1,7182014,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
212,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,NORTH AMITYVILLE,NY,SUFFOLK,HUNTINGTON DRUGS CORP.,HUNTINGTON STATION,SUFFOLK,603499221,6,11152012,16.137,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
213,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,NORTH AMITYVILLE,NY,SUFFOLK,JOLORE SERVICES CORPORATION,LINDENHURST,SUFFOLK,60951071270,7,8022008,6.2755,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
214,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,NORTH AMITYVILLE,NY,SUFFOLK,COMMUNITY CARE PHARMACY INC.,CONGERS,ROCKLAND,406853001,4,6232011,10.758,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,SpecGx LLC
215,AMERISOURCEBERGEN DRUG CORP,AmerisourceBergen Drug,NORTH AMITYVILLE,NY,SUFFOLK,WECARE PHARMACY INC,YONKERS,WESTCHESTER,406036005,1,6272009,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
216,"CVS RX SERVICES, INC",CVS,CHEMUNG,NY,CHEMUNG,"CVS ALBANY, L.L.C.",GLENMONT,ALBANY,53746010901,1,8202012,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
217,"CVS RX SERVICES, INC",CVS,CHEMUNG,NY,CHEMUNG,"CVS ALBANY, L.L.C.",WOODSTOCK,ULSTER,603388728,1,2102014,3.027,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
218,DUANE READE,Duane Reade,MASPETH,NY,QUEENS,DUANE READE,NEW YORK,NEW YORK,591034905,1,6202011,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
219,DUANE READE,Duane Reade,MASPETH,NY,QUEENS,DUANE READE,HARTSDALE,WESTCHESTER,591085305,1,6192012,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
220,ECKERD CORPORATION #6302,Eckerd Corporation,LANGHORNE,PA,BUCKS,"GENOVESE DRUG STORES, INC.",MEDFORD,SUFFOLK,591074901,8,1292007,3.586,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
221,ECKERD CORPORATION #6302,Eckerd Corporation,LANGHORNE,PA,BUCKS,"GENOVESE DRUG STORES, INC.",BRONX,BRONX,591320301,1,9142006,0.45405,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
222,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",ROCHESTER,MONROE,406036301,1,6102009,0.6054,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
223,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",MONROE,ORANGE,603389121,4,4272012,1.8162,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
224,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"GENOVESE DRUG STORES, INC.",STONY POINT,ROCKLAND,603389721,1,2212014,0.136215,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
225,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",SARATOGA SPRINGS,SARATOGA,603388728,5,12032013,15.135,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
226,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",BUFFALO,ERIE,603389128,2,5132014,4.5405,HYDROCODONE BITARTRATE & ACETA 7.5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
227,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,DERBY,ERIE,603389128,3,2192014,6.81075,HYDROCODONE BITARTRATE & ACETA 7.5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
228,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,WELLSVILLE,ALLEGANY,406036701,2,7312008,1.2108,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
229,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,OSWEGO,OSWEGO,406036101,4,9072007,2.4216,HYDROCODO.BIT 10MG&AC USP TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
230,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,WILLIAMSON,WAYNE,603388621,2,6212012,1.2108,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
231,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",RAVENA,ALBANY,53746011001,4,4092010,2.4216,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
232,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",MT KISCO,WESTCHESTER,591038501,1,9182013,0.45405,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
233,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,RITE AID PHARMACY #10702,SAUGERTIES,ULSTER,591350101,1,1182006,0.8965,OXYCODONE HCL 10MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
234,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,BUFFALO,ERIE,591085305,2,12142006,6.054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
235,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,CAMILLUS,ONONDAGA,591320201,1,3192007,0.3027,HYDROCODONE BITARTRATE AND ACETA 5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
236,DUANE READE,Duane Reade,MASPETH,NY,QUEENS,DUANE READE,BROOKLYN,KINGS,591034905,1,8262011,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
237,ECKERD CORPORATION #6302,Eckerd Corporation,LANGHORNE,PA,BUCKS,"GENOVESE DRUG STORES, INC.",WEST ISLIP,SUFFOLK,406036201,3,8162006,1.8162,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
238,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",NEWBURGH,ORANGE,603388721,10,1272011,6.054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
239,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,RITE AID PHARMACY #10638,FARMINGVILLE,SUFFOLK,53746011001,14,4062010,8.4756,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
240,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",ONEONTA,OTSEGO,591260901,3,8212013,1.8162,HYDROCODONE BIT / ACETAMINOPHEN 10MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
241,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,NORTH TONAWANDA,NIAGARA,406036701,2,8302007,1.2108,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
242,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,TROY,RENSSELAER,406036301,3,5102011,1.8162,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
243,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,CHEEKTOWAGA,ERIE,406036701,4,2052008,2.4216,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
244,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,KENMORE,ERIE,603388721,1,8292012,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
245,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,SIDNEY,DELAWARE,603388128,4,1282013,6.054,HYDROCODONE.BIT. & ACETA  5MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
246,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,RENSSELAER,RENSSELAER,406036501,1,1172008,0.3027,HYDROCODONE BIT/ACETA 5MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
247,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,"RITE AID OF NEW YORK, INC.",CLIFTON PARK,SARATOGA,53746011001,3,3012010,1.8162,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
248,ECKERD CORPORATION,Eckerd Corporation,LIVERPOOL,NY,ONONDAGA,ECKERD CORPORATION,WILLIAMSON,WAYNE,591034905,1,5172007,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
249,CVS INDIANA,CVS,INDIANAPOLIS,IN,MARION,"CVS ALBANY, L.L.C.",WAYLAND,STEUBEN,406035705,3,6042008,4.5405,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
250,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,R B WILLIAMSON INC,BRONX,BRONX,53746011001,2,5132011,1.2108,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
251,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,A Y PHARMACY,BROOKLYN,KINGS,406036201,2,6202008,1.2108,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
252,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,EDR PHARMACY CORP.,BROOKLYN,KINGS,52152021502,6,3292011,16.137,OXYCODONE HYDROCHLORIDE USP 30MG TAB,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
253,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,HEALTHSOURCE PHARMACY INC,NEW YORK,NEW YORK,74227714,2,7072010,0.9081,VICOPROFEN TABLETS 7.5MG HYDROCODONE,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
254,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,"TOTAL HEALTH & BEAUTY PHCY, IN",NEW YORK,NEW YORK,53746014501,1,11092007,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
255,H. D. SMITH,H. D. Smith,KEARNY,NJ,HUDSON,B & P EMPIRE MANAGEMENT INC.,BRONX,BRONX,228287911,6,7132012,16.137,"OXYCODONE HCL 30MG TABLETS, 100 CT",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
256,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,B & B HAMPTON DRUGS INC,HAMPTON BAYS,SUFFOLK,406051205,1,12062013,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
257,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,FLORIDA PHARMACY,FLORIDA,ORANGE,57664037088,1,12262014,0.8965,OXYCODONE HCL 10MG TABLETS,OXYCODONE HYDROCHLORIDE,"Sun Pharmaceutical Industries, Inc."
258,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,GARFIELD PHARMACY OF MERRICK INC.,MERRICK,NASSAU,74304353,1,1092014,2.27025,VICODIN ES HYDROCODONE BITRATE/ACETA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,AbbVie Inc.
259,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,MIL RUE CHEMISTS INC,RIDGEWOOD,QUEENS,47781023005,1,8022014,4.4825,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,"Alvogen, Inc."
260,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,SOUTHRIFTY DRUG INC,SOUTHAMPTON,SUFFOLK,59011043010,1,4232012,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
261,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,DEKALB DRUGS INC.,BROOKLYN,KINGS,406052201,5,2052013,3.361875,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
262,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,J D PHARMACY INC,NEW YORK,NEW YORK,59011043010,1,8132012,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
263,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,LITTLE NECK DRUG STORE,LITTLE NECK,QUEENS,24090068388,2,8072014,1.793,PRIMLEV - OXYCODONE HCI/ACETAMINOPHE,OXYCODONE HYDROCHLORIDE,"Akrimax Pharmaceuticals, LLC"
264,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,S L V PHARMACY,ELMHURST,QUEENS,59011041010,1,10172012,0.8965,OXYCONTIN 10MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
265,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,T J MICHAELS,HOWARD BEACH,QUEENS,10702005601,1,6282013,0.8965,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
266,"CARDINAL HEALTH 110, LLC",Cardinal Health,WHITESTONE,NY,QUEENS,UMAMAH-PITKIN PHARMACY INC,BROOKLYN,KINGS,53746010901,1,6132012,0.3027,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
